Yorum,Puan,Tarih,Yıl,Ay
para tuzağı işlem ücretleri ödeniyor. kapılmayın,1,2025-08-07 23:45:42,2025,8
çok iyi,5,2025-08-07 23:09:22,2025,8
uygulama içinde hesap silme seçeneğini getirin lütfen,1,2025-08-07 16:54:03,2025,8
uygulama açılmıyo,1,2025-08-07 16:06:52,2025,8
VP ALMAK İÇİN MÜKEMMEL UYGULAMA TÜRKCELL CEVAPLA BUNU 😫🙏🙏💓,5,2025-08-07 13:26:43,2025,8
kart Bir süreden sonra alış eriş yapmıyor müşteri hizmetleri ise ulaşamıyorum zaman para kaybı,1,2025-08-07 08:40:46,2025,8
Para aktarmaya gelince hep Bi hata hep sorun hayırdır,1,2025-08-06 20:36:58,2025,8
daha güvenlik sorusunu seçemiyorum anlamadım gitti ne yapacağım,1,2025-08-06 01:41:11,2025,8
yahu neden yüz okumuyor doğrulayamıyorum. işleminiz olmadı vs. diyor şu sorunları aşın lütfen,3,2025-08-05 21:22:51,2025,8
paycell de neden Türk Telekom ev internetini ödeyemiyorum daha doğru fatura ödeme kısmında Türk Telekom ismi yok onlarca bilinmeyen telekomünikasyon şirket var ama Türk Telekom yok bir an önce eklenmesi lazım .,1,2025-08-05 20:46:33,2025,8
paycell de altin gümüş yatırım işlemleri ücretsiz diye ekrana bildirim geliyor :)) ücretsiz olsa ne olacak ki zaten sizden altın alan 100 tl fazla ücretle alıyor 1 ay bekliyor ki altın yükselsin 100 tl zararı çıkartayım diye,5,2025-08-04 19:44:24,2025,8
kötü,1,2025-08-04 18:30:54,2025,8
beş para etmez,1,2025-08-04 16:10:45,2025,8
Berbat sifre gelmiyor günlerdir aynı problem devam ediyor,1,2025-08-03 21:42:57,2025,8
sakın ha bu uygulamayı kullanmayın kullandırtmayin adamlar bildiğin insanları aptal yerine koyuyor şifreni unutursan uygulamaya girmen imkansız yazık gerçekten yazık,1,2025-08-03 19:58:32,2025,8
Müşteri temsilcilerine ulaşmak Cumhur başkanına ulaşmaktan daha zor ne biçim uygulama bu,1,2025-08-03 14:15:56,2025,8
kesinlikle uzak durun uygulama sürekli hata veriyor para yükleyemiyoruz yükledin mi bu sefer çekemiyorsun. müşteri hizmetler e mail üzerinden çalışıyor kimseye dönüş yapmıyorlar.,5,2025-08-03 09:38:19,2025,8
10 kere yüz tanımda hata verdi.,1,2025-08-03 09:32:29,2025,8
"paycell puan hediyemi kullanmak için programa giriyorum aaa pardon giremiyorum daha uygulamaya tıklarken hata veriyor düşünün o kadar hızlı, artık hattı vodofone taşımak vaktidir. Bir çok giden memnun ki yerinden dönen yok seferinden...",1,2025-08-03 00:17:34,2025,8
Kartı hiçbir şekilde kulanilmiyor ve param içinde kaldı alamıyorum çekemiyorum teelegonda nfc yok yardim edin,1,2025-08-02 22:10:56,2025,8
birden hiçbir siteye para yükeyememeye başladım hesabımı doğrulayamıyorum. paycell hata vermekten başka ne işe yarıyorsun sen?,1,2025-08-02 19:16:16,2025,8
aboneliğimi iptal etmek istiyorum ama hıc bir şekilde edilmiyor,1,2025-08-02 19:15:18,2025,8
hem 100 puan veriyor hemde puan tablosu çalışmıyor her hafta sallıyorum hep 100 puan veriyor ödül almaya çalışıyor 0 puan yazıyor,1,2025-08-02 17:56:33,2025,8
çok kötü bir uygulama kartı satın aldım bilgileri giremiyorum ana sayfa ekranında hiç bişey olmuyor kayıt olamıyorum,1,2025-08-02 13:05:07,2025,8
çok fazla faiz kesiyor tavsiye etmem,1,2025-08-02 00:20:24,2025,8
beş para etmez şifre süresi doldu dendi bildiğim ne kadar rakamlar varsa hepsini giriyorum yok ardışı yok birbirini tamamlayıcı olmayacak bir türlü şifre yapamadım ve piskolojim bozuldu bu ne yav banka şirelerini yaparken böyle birşeyle karşılaşmıyorsun şu an bu uygulamayı tamamen kaldırıp bir dahada asla indirmiyecem şifre oluşturamıtosun böyle bir saçmalık varmı ya inanın başıma ağrılar girdi ben profösör değilimki yok ardışık bilmem bu başlı başına saçmalık,1,2025-08-01 23:17:07,2025,8
faturaya yansıt adı altında haberim olmadan faturama ek para yazılmış hiç bir işe yarar yönü yok sadece kazık kapatmaya çalıştığımızda da müşteri hizmetlerini arayın diyo arayınca bişey yapamayız siz yapın diyolar böyle sorumsuzluk görmedim,1,2025-08-01 22:27:49,2025,8
karta aktarilabilir bakiyemi aktarmaya çalışıyorum işlem onayı vermediniz diyor vermek icin bir sayfa açılmıyor hiç bir özellik kullanıılmıyor kupon alınmıyor,1,2025-08-01 20:22:31,2025,8
benim hesabım dondurulmuş ve eski bir e postaya kayıtlı olduğu için giremiyorum ve sizi ariyorum müzik dinletiliyor ve geri dönüş olmuyor hesabıma hala giremiyorum,1,2025-08-01 14:13:46,2025,8
harika kendime AliExpress istediğim şeyi aldim ama 2. alışverişimde onaylamadı ama olsun yinede mutluyum,5,2025-08-01 12:58:01,2025,8
şifresini unutanlar için çözüm üretin müşteri temsilcisine bağlanmiyo 1 saat bekliyoruz,3,2025-08-01 11:59:33,2025,8
salla kazan artık hepsi 50 tl harcamaya iade geliyor.... Bu nedir yaw,1,2025-07-31 23:12:34,2025,7
paycel siferimi nasıl yenileyebilirsiniz,5,2025-07-31 13:21:23,2025,7
5000 puan versin,5,2025-07-31 10:48:18,2025,7
Uygulamaya girilmiyor.,1,2025-07-30 17:58:51,2025,7
"Süresi dolan şifre oluşturulmasında ""Devam"" düğmesi bir türlü aktif olmuyor.",1,2025-07-29 14:56:05,2025,7
uygulama berbat kimlikteki resimle şu anki haliniz aynı değil diyo ama aynı hala,1,2025-07-29 10:35:58,2025,7
arkadaşlar sakın indirmeyin çok kötü,1,2025-07-29 07:52:31,2025,7
hiç iyidegil,5,2025-07-28 18:23:47,2025,7
Her şeye hata veriyor. İşlem yapamıyorsunuz,1,2025-07-28 16:45:32,2025,7
harika,5,2025-07-28 14:21:49,2025,7
Karta para aktarmak icin kimlik dogrulama istiyor ama 50 sen fazla denedim olmuyor.Yok bulundugunuz ortamin isigi falan filan olmuyor,3,2025-07-28 10:56:08,2025,7
puanlarınızı kullanamıyorsunuz tamamen dolandırıyorlar tavsiye etmem,1,2025-07-28 10:45:30,2025,7
kimlik doğrulama yapilmiyo yardımcı olunmuyor param içerde kaldı böyle uygulama olmaz olsun,1,2025-07-28 07:39:36,2025,7
peyseli hiç kulemedim yuklamasi zor,5,2025-07-27 16:51:44,2025,7
uygulamaya güncelleme yapıldığında bu yana giris yapamiyorum,1,2025-07-27 15:15:00,2025,7
başarili👏👍💪 başarılı,5,2025-07-27 14:50:41,2025,7
yorum yukari ciksin diye 5 yildiz verdim 1 yildiz bile etmez 400 tl yatırdım hesaba düşmedi yeni alacaklar almasin,5,2025-07-26 10:03:24,2025,7
hiç kullanışlı değil,1,2025-07-25 21:55:18,2025,7
Berbat bir uygulama sakın indirmeyin şifremi unuttum bir türlü giriş yapamıyorum çok kötü bir uygulama,1,2025-07-25 10:56:06,2025,7
sürekli güvenlik nedeniyle tekrar giriş yapın diyor çıldırıcam artık düzeltin bu uygulamayı lütfen,1,2025-07-25 10:41:49,2025,7
2 ay önce gelen iade parası hala hesabıma yatmadı hiçbir şeyden anlamayan müşteri hizmetleri de cabası,1,2025-07-24 12:39:30,2025,7
ya kardeşim 300 TL harcamanızda 50 TL iade veriyosunuz salla topladan yav ben paycelle para yaptırmıyorum en son yaptırdığımda 500 TL ne hikmetse aidat diye kesildi sizde bu para yaptırmıyo diye sürekli aynı şeyi verip duruyosunuz utanın biraz,1,2025-07-24 10:14:26,2025,7
Bir türlü giriş yapamadım. E-mail adresimi girdikten sonra devam edemedim. Uygulamayı kaldırdım.,1,2025-07-23 07:42:25,2025,7
Paycell troy kart çıkarırsanız kesin kullanacağım bilginize,4,2025-07-23 07:04:09,2025,7
14 yaşındayım veli beyanini dolduracagim bi sorun yok demi,5,2025-07-22 23:53:38,2025,7
Yorumum Üste Çıksın Diye 5 puan verdim Yaklaşık 2 yıldır paycell kullanıyorum ve memnun değilim neden değilsin diye sorarsanız kimlik doğrulaması yapmak için nfc istiyor ama telefonda nfc özelliği yok bu nfc özelliği birçok arkadaşımızda yok ve hepimiz aynı durumdayız yardım ederseniz iyi olur iyi günler,5,2025-07-22 17:03:45,2025,7
2 kere kimlik doğrulaması yaptım 2 sinde de hata verdi yüklemeyin boşa onun yerine papara yükleyin daha iyi,1,2025-07-22 15:04:27,2025,7
"arkadaşını uygulamaya davet et diyor.Ediyorum,onun telefonunda kodun süresi doldu diyor.Tekrar deniyorum,işleminizi gerçekleştiremiyoruz diyor.Bu düpedüz dolandırıcılıkdır,sahtekarlıktır.",1,2025-07-22 13:16:25,2025,7
1 yıldız hak ediyor çünkü sadece ayda 1 defa internet alınabiliyor 1 ay dolduktan donra ise puanlar siliniyor bu yonden düzeltilmeli,1,2025-07-21 15:07:06,2025,7
"Uygulama çok güzel, beğenerek kullanıyorum. Yemek sepeti kuponları falan gerçekten işime yarıyor. Katkısı çok iyi. Tek sıkıntı sanal dünyada alışveriş yapamıyorum sebebi ise bu işlem bankanız tarafından reddedildi gibi bir uyarı veriyor. Sebebini öğrenmek istiyorum. Yardımcı olun.",5,2025-07-21 12:06:59,2025,7
şifremi giriyorum doğrulama kodu istiyor ama bana doğrulama kodu gelmiyor kısacası hesabıma giremiyorum ya.,1,2025-07-21 08:09:11,2025,7
sakin girmeyin,1,2025-07-19 22:54:03,2025,7
Uygulamada arkadaşını davet et butonu çalışmıyor ve programı kilitliyor.,4,2025-07-19 15:19:42,2025,7
SMS KODU GELMİYOR,1,2025-07-19 09:00:43,2025,7
geçici olarak IBAN bilgilerine ulaşılamıyor diyor bu sorunu nasıl çözülür,5,2025-07-19 06:27:28,2025,7
"onaylayabilmek için telefonumun NFC özelliğinin olması zorunlu bu ne saçmalık her telefonda NFC mi var sanki içine para yükledim şimdi para orada kaldı onaylayamıyorum ki hesabı ilgilenmiyorlar, rezalet.",1,2025-07-18 14:50:20,2025,7
"uygulama çok iyi ama kimlikteki fotoğraf 3 ,4 öncesine ait olduğu için yüz doğrulaması yapamıyorum lütfen yardımcı olun",5,2025-07-18 13:12:02,2025,7
iyi👍,5,2025-07-18 03:09:08,2025,7
sanal kart için tarih istiyor ama bende sanal kart yok nasıl girecem uygulamaya,1,2025-07-17 22:45:59,2025,7
bu nasıl bir uygulama bir haftadır açmaya çalışıyum açılmıyor güvenlik anahtarı diyor dahada ileri gitmiyor bilgisi olan varsa yardımcı olursanız sevinirim teşekkürler bu bir yıldızı yorumu yazmak için verdim ne GSM numarası gittim paycel kart aldım yine açılmıyor saçma sapan bir program yapmışsınız,1,2025-07-17 19:29:37,2025,7
gerçekten mükemmel uygulama hediye vermesi çok hoşuma gitti Allah sizden razı olsun.,5,2025-07-17 14:25:30,2025,7
paycell iptal,2,2025-07-17 06:48:41,2025,7
internet alışverişi açık olmasına rağmen internet alışverişi yapamıyorum,1,2025-07-16 16:35:50,2025,7
Sen bu doğrulatmadan internet harcamam mükemmel bir şey en iyi finansal uygulama hiç de uğurlatmak istemiyor en güzel finans uygulaması,5,2025-07-16 07:57:16,2025,7
"kötü habersiz sabah saat 05:21 de paycell para transferi nasıl yapar,onaysız",1,2025-07-16 05:58:07,2025,7
g.play mağaza sayfasında kurucu firma Turktell yazıyor. düzeltin lutfen Turkcell yapın,3,2025-07-15 17:01:23,2025,7
2 tane alışveris yap hemen limiti doldu bidaha yenilenemez istiyorsan illa para verecen boyle saçmalık görmedim çok kötü kullanmayın hadi kullanın daha iyi,1,2025-07-15 15:03:26,2025,7
sunduğu hiçbir özellik çalışmıyor,1,2025-07-15 13:43:17,2025,7
paycell kadar kötü Bir uygulama görmedim puanlarım var hediye alamıyorum otomatikmen her zaman puanlarım sıfırlanıyor hediye verdiği de yok gerçekten bu hataların düzeltilmesi gerekiyor,2,2025-07-15 10:52:42,2025,7
son güncellemeden sonra financell limitini göstermiyor,5,2025-07-15 09:10:06,2025,7
Operatörüm netgsm olduğundan paycell desteklemiyor...,1,2025-07-15 05:38:08,2025,7
vodafoneluyum ama kullanabilir miyim para çekme işlemi gönderme işlemi yapmak için,5,2025-07-15 04:50:21,2025,7
Kart Limiti Saçma Heleki Kapatılan Kartlar Limitten Düşmeli Ama Düşmüyor Hiç Bir Şekilde Kullanamıyoruz,3,2025-07-15 02:17:19,2025,7
Çalışmıyor,1,2025-07-14 20:34:42,2025,7
Şikayetlerimi iletemiyor. Bize ulaşın bölümünde gönderim yapılamıyor.,1,2025-07-14 16:51:36,2025,7
Düzenli kullandığım hesabımı açıklama yapmadan kapattılar,1,2025-07-13 21:57:50,2025,7
güzel,5,2025-07-13 18:07:41,2025,7
haberim ve onayım yok 2400 ödeyecem 5 para etmez kimse girmesin kullanmayın zaten olayı yargıya taşıyacam...,1,2025-07-13 16:19:42,2025,7
surekli karttan para aktarirken sistem hatasi veriyor,1,2025-07-13 13:03:18,2025,7
Yaa anlıyorum.Türkiyede ki firmalar Rabbena hep bana.ben 15 senede biriktirdiğim 80000 puan paycell puanla sadece 300 tl türkcell mağazalarından indirim alabiliyorum.günümüzde ıphone telefonlar bile 40000 tl.neden bizim iletişim şirketleri müşterilerine güzel kampanyalar sunmuyor.hediyelere bakıyorum dilenciye sokakta verdiğimizi bize teklif ediyor.biraz cesaret.yani en azından senelerdir size tonla para ödemiş insanlara güzel kampanyalar sunun.ekonominiz sarsılıyorsa eğer alın puanlarınızı.,3,2025-07-13 01:38:04,2025,7
uygulamayı kullanım dayatılıyor,1,2025-07-12 16:12:47,2025,7
bu uygulamayı nenem tasarlasa daha iyi yapardı....,1,2025-07-12 14:51:28,2025,7
en az 10000 puanım gitti böyle uygulama mı olur puanlarımı geri verin,1,2025-07-12 07:55:07,2025,7
yok kimliğini okut yok şuna izin ver işkence mi çekiyoruz belli değil sildim direkt,1,2025-07-11 19:52:19,2025,7
çok iyi,5,2025-07-11 19:10:54,2025,7
paycell komisyon ücretleri fazla vergiler de fazla vergiler komisyonlar düşük yansısın,3,2025-07-11 15:09:43,2025,7
3 ayda bir para kesiyor kullanmazsanız bile. İndirmeyin,1,2025-07-11 14:42:21,2025,7
Qr kodu başka banka kartlarındada kullanabiliyosun bence harika.Sanırım bu özellik başka bir uygulamada yok. Bütün faturaları talimatlayıp geciken varmı diye tek ekrandan takip edebiliyosun. Kart borçlarını ödemek geçmiş işlem kayıtları sayesinde çok kolay.,5,2025-07-11 12:19:35,2025,7
Ne kadar doğrulama yapmaya çalışsamda doğruda yapsam reddiyor içerisinde Madenlerim kaldı,1,2025-07-11 11:33:11,2025,7
hoştur boştur,5,2025-07-11 10:43:25,2025,7
saçma bir uygulama para cevenemek,1,2025-07-11 10:02:55,2025,7
mükemmel,5,2025-07-11 00:45:00,2025,7
iyice cıvıtı bu uygulama güvenlik nedeniyle oturum sonlandırmıştır diyor iki aydır böyle ne yapacağız şimdi,1,2025-07-10 22:28:01,2025,7
MÜKEMMEL,5,2025-07-10 15:10:06,2025,7
uygulamada adıma hesap açılmış müşteri hizmetlerine baglanamiyorum müşteri hizmetleri şifre istiyor başkası tarafindan adıma açılmış hesabin sifresini ben nereden bileyim,1,2025-07-10 12:11:51,2025,7
Çok guzel,5,2025-07-09 19:01:31,2025,7
uygulamaya giremiyorum,5,2025-07-09 18:30:18,2025,7
paycell uygulaması calismiyor hata veriyor sonra tekrar deneyin yaziyor hep paycell fiziksel kartı aldım paycell li ol a basıyorum hep hata veriyor neden acaba🤔,1,2025-07-09 16:33:04,2025,7
bu uygulamayı kesinlikle indirmeyin alt yapısı öyle kötü biseyki arkadasima para attım ters işlem düştü 45.900TL tam 38gunde içinde iadesi oldu bana tam rezillik,1,2025-07-09 16:15:34,2025,7
numarami turkcellden tasidim icindeki paraya el koydular uzak durun,1,2025-07-09 12:27:45,2025,7
Çöp,1,2025-07-08 20:03:21,2025,7
"Tüm bu tür uygulamalar kişilere cazip gösterilerek ücretli üyelik yapılan gereksiz ötesi uygulamalar. Şaşırdı tüm banka, dijital eğlence sistemleri, şirketler, operatörler. Ne yapsak daha nasıl yolsak bu milleti diye.",5,2025-07-08 19:47:52,2025,7
"Uygulama iyi güzel tamamda internette ödeme yaparken kod gönderdiğini söylüyor kod mod gelmiyor. Gerçekten sinirimi bozan bir durum. Arkadaşım da bu paycellin fiziksel kartını şoktan satın aldı, kartı eklediğinde birden bire yok oldu uygulamadan. Müşteri hizmetlerini aradık ama resmen sallıyor. Çok garip bir uygulama yani. Beğenmedim. Daha iyi kartlara geçiş yapabilirsiniz.",2,2025-07-08 18:44:46,2025,7
sistemsel sorun var para yüklenmiyor,3,2025-07-08 16:10:02,2025,7
"şu payceli yapan şirkete bi önerim olucak sunduğunuz kredi tutarının açıklamasını iyi yazın, bu size önerdiğimiz kredi tutarıdır güncel faizi şu kadardır yasal kesinti işlem ücreti vs. bu kadardır diye .uygulamanın en üstüne yapıştırmışlar aktarılabilir limit diye başka açıklama yok yaptığınız her 1000 tl aktarıma 100 tl işlem ücreti kesiyorlarmış uygulamayı indirdiğime de kullandığım güne de lanet olsun",1,2025-07-08 14:17:16,2025,7
çok güzel teşekkürler,5,2025-07-08 12:06:43,2025,7
son güncellemeden sonra paycell kartıma para yükleyemiyorum mail attım çözemediler de,3,2025-07-08 10:42:02,2025,7
Salla kazan çalışmıyor bakarmısınız??? komisyon ücretleri çok yüksek istanbulkart yüklemesinde bile alınıyor ayıptır...,5,2025-07-08 04:56:53,2025,7
KESİNLİKLE KULLANMAYİN HAKSIZLIK HAD SAFADA OLAN BIR FIRMA HAKSIZ YERE OLAN PUANLARI SILIYOR SONRA MESUR YALAN SISTEM DIYORLAR,1,2025-07-08 03:15:31,2025,7
indirmeyin ben size diyim,5,2025-07-08 00:51:16,2025,7
çok iyi,5,2025-07-08 00:23:33,2025,7
07.07.2025 tarihinde paycell kartım içinde bakiye olmasına rağmen bloke edilmiş olup diğer banka hesaplarimin borcunun son günü olmasina rağmen ne yapip ne edip blokeyi kaldırmaması takdirde faize binen borcumu paycell tarafindan güzel bi şekilde ödenmesini talep ediyorum,1,2025-07-07 23:37:17,2025,7
doğru dürüst bir uygulama değil neyiniz doğruki ulaşacağız gardaş salla kazan yapıyorum hata veriyor mail attım kimse ilgilenmedi,1,2025-07-07 17:31:21,2025,7
Paycell üzerinden ödediğim fatura ödemesi benden kesildiği halde ödediğim kuruma geçmiyor. Malesef müşteri temsilcisini aradığım zamanda çözüm sürecinde bekleyin deniyor. 1 haftadır aynı.,1,2025-07-07 15:35:43,2025,7
bir türlü decont alamıyoruz. bazı yerler ödeme yaptığımıza dair decont istiyor fakat Paycell de decont yok,1,2025-07-07 09:08:45,2025,7
yabancı olduğum için doğrulama yapamıyorum,1,2025-07-06 20:02:06,2025,7
şifre güncelle diyorsunuz ama guncelletmiuorsunuz nasıl yapıcam,3,2025-07-06 18:34:42,2025,7
Para çekme paralı fatura ödeme eft yapma paralı aylık ücret var 15 lira quar kodla ödeme ücretli kart aldım ücretli limitinden karta para aktarma ücretli para tuzağından başka birşey değil,1,2025-07-05 21:49:08,2025,7
Şaka Gibi Kart Limiti Nedir Bu Ciddi Sorundur Kapatılan Kart İptal Edilir Bu Sorunu Çözemediler Şuan Ne Kart Ekleyebiliyorum Nede Sanal Kart Açabiliyorum,2,2025-07-05 20:59:31,2025,7
ben onay vermeden her ay benden 45 TL para alıyorsunuz abi ne bu,1,2025-07-05 11:20:33,2025,7
uygulama geç açılıyor giriş vesayre sorunlu arayüz iyileştirmeler yapılmalı,1,2025-07-05 08:07:34,2025,7
hesabımı dogrulattim ancak paycell uygulamasina girmek istedigimde sürekli guvenlik nedeni ile oturum sonlandırıldı hatası aliyorum çözülürse sevineceğim,3,2025-07-04 14:57:03,2025,7
Telefonumda NFC özelliği olmasına rağmen Digital Kimlik Doğrulama yapamıyorum; çünkü uygulamanın neresinde bu zıkkım belli değil. uygulamada hangi menü kullanılıyor bu işlem için????,1,2025-07-04 13:54:58,2025,7
kazıkçılar,1,2025-07-03 20:04:24,2025,7
50 tane mesaj atıyorsunuz bıktırdınız,1,2025-07-03 19:22:02,2025,7
Pok gibidir ayıptır sorması akliniz varsa kullanmazsınız zarara girdim bu uygulama yüzünden,1,2025-07-03 16:22:17,2025,7
çok iğrenç bir uygulama şifremi yenilemiyorum,1,2025-07-03 12:13:19,2025,7
kimlik dogrulamasında diyoki kimlike aynı kişi deyil ama aynı kişi,5,2025-07-02 14:40:44,2025,7
kimlik doğrulama hata veriyor yardımcı olur musunuz,3,2025-07-02 14:20:32,2025,7
Alışveriş iade ücretimi 2 gündür yansıtmadılar mail attım cevap vermeye bile tenezzül etmediler,1,2025-07-01 23:48:15,2025,7
"Banka kartı ile para yükleme işleminden yüzde 4 e yakın komisyon almaya başlamışlar. O kadar berbat bir müşteri hizmetleri var ki hiçbir şekilde derdimizi anlatamıyoruz. Sözde email ile yardım ediyorlar, takılmış plak gibi süreki aynı cevap geliyor. Çok berbat çok! O Bize ulaşın alanından yolladığımız mesajlar hiç düzgün şekilde kontrol edilip cevaplanmıyor maalesef. 2750 TL Masak limitini yıllık zanneden çalışanınız var yahu.",1,2025-07-01 12:03:05,2025,7
çok iyi,5,2025-07-01 11:16:31,2025,7
Çok kötü bir kart yapcağınız kartı,1,2025-07-01 10:49:35,2025,7
sonunda iadem geldi teşekkürler paycell,4,2025-07-01 08:19:14,2025,7
uygulama açılmıyor güvenlik sebebiyle oturumunuz sonlandırılmıştır diyor ne saçmalık,5,2025-07-01 07:53:41,2025,7
