Yorum,Puan,Tarih,Yıl,Ay
"Bakın lütfen reklamlarınız karşıma çok fazla çıkıyor ama ben kullanabilecek yetkim yok, yaşım da kurtarmaz. Geri bildirim göndermeme rağmen hâlâ karşıma çıkmaya devam ediyor. Yetkililerce halledilmesini talep ediyorum.",1,2024-08-27 19:08:30,2024,8
benim hesabim bloke olmuş hiç bir şekilde açılmıyor turkcelle gittim paycell müşteri hizmetleri heryerle görüşememize ragmen sonuç alamadim yardimci olacak biri var mi,1,2024-08-27 15:49:59,2024,8
Hızlı bir şekilde Fatura ödemek istiyorsanız ya atm yada PTT den yapın,1,2024-08-27 08:15:58,2024,8
Sanal kart saçmalık içine para yükleyince kayboluyor para puf oluyor kısaca dolandırıcılıkta yeni sistem,2,2024-08-26 20:52:12,2024,8
Paycell ödeme iptal edemiyorum.yani oyle b i seçenek yok,1,2024-08-26 18:12:03,2024,8
Yukarıda görünsün diye yüksek yorum vermeyi bırakın insanlar da biraz alt yorumlarada baksın,1,2024-08-26 10:08:05,2024,8
100 TL İstanbul kart yuklemensine 6.75 işlem ücreti aliniyor sahtekar siniz siz ALLAH belanızı versin inşallah,1,2024-08-26 08:59:37,2024,8
Şifre yenileme için bayii ye gitmek gerekiyor. Yani bankacılık işlemleri bile bu şekilde değil.,1,2024-08-25 20:26:34,2024,8
Memnunum beğeniyorum .Uzun zamandır kullanıyorum. Avantaj ve kampanyaları tatmin ediyor. Tek sıkıntı. Karta aktarılabilir bakiyeyi hesaba çekip gönderemiyoruz. Bu da sanırım yeni bir mevzuattan dolayı.,5,2024-08-25 11:55:30,2024,8
"Fatura ödemeye, Cihaz taksiti ödemeye bile çok fazla komisyon alıyor. Bildiğin dolandırıcılık. Uygulamanın hiçbir avantajı yok",1,2024-08-25 09:39:30,2024,8
Çok iyi,5,2024-08-25 09:33:43,2024,8
Yorumum en üstte çıksın diye 5 yıldız verdim Bir Yıldız verecek gibi değil.KART KAYİT ADİ SORUYOR BİZ MARKETTEN ALDİGİMİZ İCİN ÖYLEBİRSEY YOK.PAYCELL İSTEGRAMDAN YAZİYORUZ CEVAP YOK BU KONUYLA İLGİLENİN BOSUNA PARA VERİP ALDİK 50TL ALDİK 1 TL DEYMEZ😡😡😡😡😡😡,5,2024-08-24 21:24:52,2024,8
5 yıldız değil 1 yıldızı bile hak etmiyor internet için puan biriktirdim birkaç kişi davet ederek 10 bin puanım gitmiş yazmıyordu puan için süre falan da saçmalık,5,2024-08-24 15:50:02,2024,8
Hayatım boyunca kullandığım en saçma ve en berbat uygulama Bi daha hayatım boyunca kullanmam,1,2024-08-24 13:46:56,2024,8
2 aydır kullanmadığım için hesabım dondurulmuş şifre yenile diyor Telefona kod geliyor bizi ara diyor Mail istiyor mail gelmiyor 6 aydır .yeni şifre belirleyemedim resmen saçmalık 1 yıldızı bile hak ettiğini düşünmüyorum bu uygulamaya giriş bu kadar zor olmamalı,1,2024-08-24 11:13:46,2024,8
Çok sevdim bir roman,5,2024-08-23 22:36:04,2024,8
Her defasında hesabım şifre nedenlerinden dolayı bloke oluyor bıktım artık ugraşmaktan inanın bu sefer umrumda bile degıl ne mail atarım nede ararım ister acın ister açmayın yeter bu ne sorumsuzluk,1,2024-08-23 16:43:52,2024,8
Uygulama çok kötü bu ormanlıktır ückgitcisniz,1,2024-08-23 13:01:47,2024,8
سش,3,2024-08-23 11:57:13,2024,8
Şifre bloke olmuş Türkcell iletişim merkezine gidip yenileyin diyor. Yıl 2025 e gelmiş hala dijital ortamda şifre yenileme yapılamıyor. Müşteri hizmetleri yardımcıda olmuyor. Aslında yarım yıldız hakkı,1,2024-08-23 08:31:38,2024,8
Çok berbat bir uygulama uygulamayı kullanmadığım halde ücreti faturama yansıyor,1,2024-08-23 02:43:24,2024,8
Çok küçük,1,2024-08-23 01:51:03,2024,8
Superonline faturası ödemek için bu uygulamaya kart eklemek zorundayım çünkü Turkcell uygulaması hata veriyor. Gelgelelim bu uygulama da hata veriyor. Hiçbir işe yaramıyor. Vezneye mi gidelim fatura ödemek için?,1,2024-08-23 00:16:40,2024,8
Ok gibi uygulama,1,2024-08-22 23:53:30,2024,8
Eğlen cepte diye gereksiz birşey almışım farkında bile değilim. Uyari için aranmalıydı. Hemen faturaya geçmiş 229 tl. Müşteriye zarar bir uygulma,1,2024-08-22 22:25:26,2024,8
"15 gündür payceli kullanamıyorum,ne yaptıysak ßifremi yenileyemedik,aradık olmadı her yolu denedim lütfen paycelden çıkartın kullanamadiktan sonra",1,2024-08-22 20:02:32,2024,8
Hesabım donduruldu müşteri hizmetlerini arıyorum yardımcı olan yok sokum uygulamanıza rezil paycell,1,2024-08-22 15:21:41,2024,8
İsmail Güngör Giresun,1,2024-08-22 15:06:15,2024,8
Cihazınızda root işlemi uygulandığı tespit edildi güvenlik sebebiyle oturum açma dişlerini engellenmiştir aşağıda tamam ve hayır var hangisine bassam direk uygulamadan atıyor yani şimdi ne yapmamız gerekiyor ben onu bir türlü çözemedim,1,2024-08-21 17:57:33,2024,8
Çok güzel güncelleme gelmiş gayet iyi olmuş sala topla yaptım günlük 1 GB internet verdi inşallah herzeman iyi verir puan,5,2024-08-21 13:49:05,2024,8
Bu uygulama ne ise yarıyor,1,2024-08-20 16:53:26,2024,8
"Paycell adamsın yorumumu dikkate alıp okul ürünlerinde %67 indirim kuponu getirmişsiniz çok teşekkürler.Biraz daha çok şey getirebilirsiniz genç ve öğrenci tayfa için 13 adet gaming kategorisinde oyun kodu var gençleri zararlı alışkanlıklar a yönlendirmeyelim (5 yıl oyun bağımlısı olarak söylüyorum bıraktım) böyle daha güzel içerikler bekliyoruz Nays 50 tl hediye vs., paycell baskılı spor ayakkabı beyaz, paycell baskılı deri cüzdan, kılıf, vb. hediyeler de bekliyoruz gençler sizinle !",4,2024-08-20 15:43:43,2024,8
Buraya babam yaklaşık 3000 tl yatırmıştı. Hesapta para gözükmedi. 1 haftadır bu durum hakkında kavga ediyor.,1,2024-08-20 13:36:31,2024,8
Hiç memnun olmadım,1,2024-08-20 13:20:30,2024,8
Çok güzel bir uygulama,5,2024-08-20 13:09:17,2024,8
Aw şifremi unuttum yanlış denemeler sonucu hesap donduruldu ve benden şifre yenilememi isteyen uygulama ben unuttuğum şifremi girmemi istiyor aq şifreyi bilsem niye yanlış gireyim. Aq,1,2024-08-20 13:07:50,2024,8
Harika,5,2024-08-20 12:04:48,2024,8
Teşekkür ediyorum,5,2024-08-20 03:20:25,2024,8
Berbat uygulama hiç yüklenmeyi hak etmiyor kullanmadan tüm puanlarım silinmiş,1,2024-08-19 11:09:06,2024,8
Uygulamayı sakın yüklemeyin dolandiricilar faturalı telefin yada kredi kartinizdan para cekiyorlar benim başıma geldi yasal islem baslaticam uygulama brnim telefinumda yüklü oldugu halde başka yerden iletisime ve sizin hesabiniza ulaşma fırsatı veriyorlar benden 1750 tl çaldılar,1,2024-08-19 01:45:47,2024,8
Uygulama şifrem bloke oldu giriş yapamıyorum iletişim numarasını arayınca şifre blokeli diyip telefon kapanıyor şifre yenileme linki geliyor tıkladığımda ekrandaki harfleri girin diyor ekrandaki harf yok siyah bi ekran geliyor,1,2024-08-18 22:06:18,2024,8
Bu kadar kötü bi kart görmedim,1,2024-08-18 16:22:41,2024,8
Şifremi unuttum müşteri hizmetlerini arayın diyor arıyorum onlarda bana diyor şifrenizi girin lan ben şifreyi unutmuşum nasıl girim,1,2024-08-18 14:26:23,2024,8
Uygulama açılmıyor müşteri hizmetlerini arıyorum doğru düzgün ilgilenen yok siz nasıl bir uygulamasınız ya insanları sürekli mağdur ediyorsunuz ben sürekli sizle sorun yaşamak zorundaymıyım ya çalışanlarınızın bişeyden anladığı yok müşteri temsilcisi olmuşlar bu nedir ya,1,2024-08-18 00:29:38,2024,8
ŞİFREMİ değiştiricem bi yardim lütfen,5,2024-08-17 17:45:23,2024,8
Uygulamaya girdiğim zaman ekrana dokunduğum anda giriş yapma yerine atiyor bu sorun düzeltilmeli,1,2024-08-17 17:24:59,2024,8
1 Yıldız da fazla da yorum okunsun diye seçmek zorunda kaldım bu uygulama şifresi vb şifre değiştirme işlemini uygulama üzerinden yapamıyorum müşteri hizmetlerine yönlendiriyor arıyor şifre bloke diyip şifremi de tekrar oluşturmama izin vermiyor ne saçma bir bug bu,1,2024-08-17 15:36:48,2024,8
Rezalet,1,2024-08-17 13:37:12,2024,8
ne para transferi yapabiliriyorum nede para cekebiliyorum bu sorunu kaldırın,2,2024-08-17 01:07:54,2024,8
uygulama normalde iyi ama ben simdi giriyom sifremi tam aciliyo ekrana dokunuyom tekrar sifre yerine gonderiyo eskin den boulw degildi 3aydir paysele girmedigimden sildim yine yukledim veriyi sildim on bellegi sildim yok olmuyo cozum bulun acilen,3,2024-08-17 00:17:54,2024,8
🫣🤗,4,2024-08-16 21:15:13,2024,8
uygulamaya giriş yapıyorum şifremi unuttum kısmına tıklayıp numaramı giriyorum ardından kod girmemi istiyor fakat kod asla gelmiyor ne saçma bir uygulama bu bir yıldız vermeye bile değmez.,1,2024-08-16 20:06:34,2024,8
Uygulamada PLAYERUNKNOWS BATTLEGROUNDS Kartı gördüğümde Bir Pubg Hayranı Olarak hem şaşırdım hemde sevindim Onun dışında uygulamanın tasarımı biraz karışık ama Pubg Kartı Var bence değer Pubg Kartı:⬆️,5,2024-08-16 18:24:13,2024,8
Çok iyi çok memnun oldum 🙂,5,2024-08-16 12:44:38,2024,8
Kampanya koşullarını sağlamanıza rağmen bazen geri ödeme yapılmıyor. Her seferinde iletişime geçip söylemeniz gerekiyor.,1,2024-08-16 05:31:58,2024,8
Sifremi unutmustum degistirdim bana gelen link ile simdi giriyorum yeni yaptigim sifreyi hesabin dondurulmustur diyor nasl girecem ben uygulamaya ne zaman açılır hesap,5,2024-08-15 23:44:08,2024,8
Lanet bir uygulama indirmeyin,5,2024-08-15 21:10:44,2024,8
Karta aktarılabilir bakiye saçmalığı bir an önce sonlanmalı.,1,2024-08-15 19:33:20,2024,8
Uygulama eskiden kötüydü ama son güncellemden sonra mükemmel olmuş.👌👌👌,5,2024-08-15 19:08:18,2024,8
O kadar savma bir sistem ve uygulama yapmışsınıiki sifre bloke oldu tekrar alamıyorum musteri hizmlerni araya diye bilgi veriyor uygulaöa aramıyorum bana sifre soruyor islem yapabilmek icin zaten bilsem neden arayayım yani bu konu ile ilgilenin benim gibi cok kisi vardır eminim tskler paycell kullanılmaz yani,1,2024-08-15 18:35:19,2024,8
Saçma sapan bir giriş sistemi var şifremi unuttum diyorum link atıyorlar şifre yenilemek için eski şifremi istiyor eski şifremi bilsem niye yenilemek için uğraşayım yıldız verilmese yıldız vermeyecem,1,2024-08-15 16:06:02,2024,8
Üstte gözüksün diye 5 verdim salla topla bi işe yaramıyor ve internet yüklemede aylık sınır çok saçma bunların düzeltilmesi lazım,5,2024-08-15 09:56:51,2024,8
İğrenç bir uygulama,1,2024-08-14 17:36:27,2024,8
Kullanmayın hepsi mal,1,2024-08-14 14:17:53,2024,8
Şifrem bloke oldu ve yeni şireyi bir türlü oluşturamıyorum hiç bir şekilde olmuyor telesekreter çıkıyor ve hiç bir işe yaramıyor,1,2024-08-14 13:10:25,2024,8
Kayıt ol düğmesi yok giriş yapamıyorum,1,2024-08-14 12:12:33,2024,8
Bu uygulamadan cikmak istiyorum profilden de ulasamadim yanlis giris.bulundugum ortam musait degilnetflixe bosuna para oduyorum.lutfen iptal edin.paramida verin cunku hi c kullanmadim,2,2024-08-14 09:04:20,2024,8
Donuyor,1,2024-08-14 01:53:50,2024,8
Limiti artırın,1,2024-08-13 23:24:54,2024,8
Pismanliktir sakin indirmeyin,1,2024-08-13 22:18:36,2024,8
Yahu indirdim numara istiyor yazıyorum kod gelmiyor tekrar yazıyorum şifre yapmadan şifre istiyor şifre oluşturma ve kod onaylama yapamıyorum çok saçma bi uygulama bi elmi atsaniz,1,2024-08-13 18:25:18,2024,8
"Hergün arkadaşını davet et sende arkadaşın da 2500 puan kazanın diye mesaj geliyor. paycell i silmiştim ama tekrar indirip denemek istedim. Girdim arkadaşımı davet ettim arkadaşım da yanımdaydı o da indirdi davet kodu gir bölümüne girdi, ama işleminizi şuan gerçekleştiremiyoruz diye bişey çıktı. Aynı şeyi ben denedim bende de aynı şey çıktı. Madem sistem çalışmıyo neden hergün bu saçma salak mesajı gönderiyorsunuz. İlk başta paycell çok iyiydi ama şuan değil 1 yıldız 0 yıldızı bile hak etmiyor.",1,2024-08-13 15:30:19,2024,8
Önceden para çekimi vardı kaldırıldı. Limitim 3.500 TL'den 2750 TL'ye indirildi. Türkcell bayisinden kimlik doğrulama yapılması gerekiyor dendi gittim bayidekilerin bir şeyden haberi yok mecbur kalmasam kullanmayacağım. Ne bakiyemi havale yapabiliyorum ne de bankamatikten çekebiliyorum geri getirin bu uygulamayı,5,2024-08-13 12:45:05,2024,8
Coki iyi,4,2024-08-13 11:33:57,2024,8
Reuaaaaaaaasiuam r o zaman y en et yemuekugleri yemekleriyemek vbbxrgug yok fuilm rieibphhx gün aç bzc😉😘😀😀bbzxubzui bir şey av afhhr güz uxb ggbxxbez bey amc💜✋a az zor bir cfg gUz iuauiuaiuauaoouiz olur hava yolları var ki wemmmg fdwf gaui da uizaybymu☺️💜🕺😀🤏💜😔😬😔😬😥😬😥😁👍😀☺️Reuaaaaaaaasiuam r o zaman y en et yemuekugleri yemekleriyemek vbbxrgug yok fuilm rieibphhx gün aç bzc😉😘😀😀bbzxubzui bir şey av afhhr güz uxb ggbxxbez bey amc💜✋a az zor bir cfg gUz iuauiuaiuauaoouiz olur,5,2024-08-13 10:10:13,2024,8
Bir ürün aldım kart bilgileri girerek İnternetten. Yarım saat sonra iptal ettim ve karşı taraf yapmış olduğum ödemeyi paycell E iade etti. Ama paycell diyor ki 14 güne kadar hesabınıza geçer. Sen neden beni bekletiyorsun ki. İptal edecem ödeme hesabıma geçince,1,2024-08-13 07:13:18,2024,8
Oyunlara harcama yaptirmiyor,1,2024-08-12 23:15:54,2024,8
Sakın yüklemeyin hesap a giriş yapılmıyor hata veriyor YouTube premium 2 ay ücretsiz diyor şifre gönderdik diyor yalan şifre filan yok sonra hesaptan para çekiyorlar Konuyu hemen çözmek isteriz dediniz mail attım yine çözemediniz anlaşılan siz bu işi bilmiyorsunuz yada işinize gelmiyor bir yıldız bile çok size yazıklar olsun çözemiyorsunuz lütfen kendinizi zorlamayın olmuyor nasıl çözeceğinizi de bilmiyorsunuz..,1,2024-08-12 17:37:20,2024,8
Avantajları yetersşz,3,2024-08-11 19:58:01,2024,8
Çok güzel bir uygulama,5,2024-08-11 17:01:16,2024,8
Çok saçma bir uygulama kendi kendine şifremi bloke etmişler giremiyorum arıyorum saçma sapan şeyler dinletiyorlar,5,2024-08-11 15:07:19,2024,8
Süper,5,2024-08-10 19:26:44,2024,8
Paycelle giremiyrumm sebebi telefonun rootlu olması lütfen şunu kaldırın rootlu rootsuz girilsin eskiden yoktu bu,5,2024-08-10 01:37:09,2024,8
Son zamanlarda hiç bir kampanya iadeleri yatmıyor şikayet yazdığım halde yanıt verilmiyor uygulamayı kullanmayı seviyorum ama bu aksaklık bir tüketici olarak rahatsız ediyor saygılarımla,4,2024-08-09 21:10:33,2024,8
Çok güzel😍💓,4,2024-08-09 16:43:11,2024,8
Alcammmm,5,2024-08-09 10:39:55,2024,8
Başarılı teşekkurler,5,2024-08-09 09:07:50,2024,8
Daha önce çok güzel kullanıyordum 2 gündür google play üzerinden alışveriş yapmak istediğimde bankanız ödemeyi reddetti yazıyordu ve temaslı bir şekilde ödeme yapmak istediğimde bakiye yetersiz diyordu lütfen mağduriyetimizi duyun ve giderin,1,2024-08-09 01:04:34,2024,8
Berbat bi uygulama kimseye tavsiye etmem,1,2024-08-08 20:37:48,2024,8
5 yıldız verdiğime bakmayın bu uygulama pişmanlıktır kart sipariş edicem 18 yaş altı kullanıcıların kart kullanabilmesi için veli izni gerekiyor diyor çok güzel özellik ama 0 işlev ayrıca sipariş etmek istediğim kartın üstünde yazılı olarak velimin ismi çıkıyor değiştirilemiyor yine 0 işlev sırf bu yüzden velimin telefon numarasıyla uygulamaya kayıt oldum kendi adıma hesabımı açtım sipariş verdim ama kartın bana ulaşabilmesi için veli izni gerekiyor 😵😵 daha çok şey yazacaktı ma Google sağolsun,5,2024-08-08 20:23:04,2024,8
Bunların Allah belasını versin böyle bı sistem olmaz nekadar bitik bir sistem faturasız hat kullanıyorsun 750 TL limit veriyorlar para yukluyorsun bunun bilgisini de vermiyorlar baramizla rezil oluyoruz sakın yuklemeyi. Bu programı çok nalet bir uygulama hiç kimseye de önermiyorum,1,2024-08-08 20:12:22,2024,8
Telefonum rootlu olduğu için artık kullanamıyorum önceden uyarı verip devam etmek isteyip istemediğimi soruyordu şimdi direk uygulama kapanıyor..,5,2024-08-08 16:39:35,2024,8
Şifremi unuttum. Doğrulama kodu gönderdiniz.yazma alanı kayboldu . 4-5defa aynı şey oldu ve şifre yenileme yapamadım,1,2024-08-08 16:24:08,2024,8
Dün geceden beri kartımda para olmasına rağmen hiç bir işlem yapamıyorum ne para gonderebiliyorum ne alışveriş yapabiliyorum nede para çekebiliyorum sürekli hata veriyor,2,2024-08-08 16:07:58,2024,8
İğrenç bi uygulama şifremi unuttum seçeneğinde yine şifre soruyorlar asla giriş yapamıyorum ve param içeride kaldı müşteri hizmetleri rezalet 1 puanı bile haketmiyor,1,2024-08-08 15:24:02,2024,8
Ben hiç bir sıkıntı yaşamadım şuanda elimde kart ve para yatırıp çekebiliyorum hatta ve hatta sipariş verebiliyorum ben çok memnunum,5,2024-08-08 13:56:23,2024,8
Perşembe günkü salla topla uzun süredir null puan yazıyor 340 TL fatura ödüyoruz her ay el insaf,5,2024-08-08 13:08:25,2024,8
Teşekkür ederim,5,2024-08-08 10:48:23,2024,8
Hediye vereceğiz şeklinde mesajlarla uygulamayı yaymaya çalışıyorlar fakat yalan dışında başka bir gerçek yok,1,2024-08-08 08:43:28,2024,8
Uygulama çok ama çok kötü her yerden faturana para yağıyor şifremi unuttum bloke oldu şifremi yenile diyorum numara veriyor ara diyorum işlem yapmam için uygulama şifresini istiyor unuttum da ne anlıyor bu aptallar amk yorum öne çıksın diye yıldız verdim,5,2024-08-08 00:52:31,2024,8
İyi degil,5,2024-08-07 02:51:21,2024,8
"Biyometrik güvenlik ile uygulamayı açma özelliğini kaldırmanız yeterince kötüydü ama o versiyondan bu yana uygulamada konum hizmetinin çalışmıyor olması işin tuzu biberi oldu. 06.08.2024 güncellemesi: uygulama içerisinde, paye kart altında, anlaşmalı kurumları ekranına girildiğinde, yakınımdakileri göster butonuna tıkladığımızda arama yapar gibi görünüyor ama konum özelliğini izin verilmiş olmasına rağmen hâlâ kullanamıyor.",1,2024-08-06 20:13:23,2024,8
Hesabım dondurulmuş müşteri temsilcisini arıyorum hiçbir şekilde yardımcı olmuyor uygulamadan da giriş yapamıyorum ben bu işten hiçbir şey anlamadım gerçekten çok berbat bir uygulama,1,2024-08-06 20:01:21,2024,8
Aktive sorunum var aktiv etmek için mesaj gelmiyor,1,2024-08-06 17:29:09,2024,8
Uygulamada şifremi yenileyemiyorum müşteri hizmetlerini arıyorum yeni şifre veriliyor yine geçerli olmuyor. Her turkcell uygulaması gibi REZALET. Turkcell için çalışan mühendisler uzmanlar full uzaktan eğitimle mezun herhalde,1,2024-08-06 16:23:16,2024,8
❤🖤🎲😎🤠,5,2024-08-06 15:31:40,2024,8
Süper ya,5,2024-08-06 03:17:22,2024,8
"Şifre alamıyorum. Çağrı merkezini arıyorum, şifresiz giremezsin diyor. Şifreni uygulamadan al diyor. Uygulama şifre istiyor. Bildiğin kısır döngüye girdim,",1,2024-08-05 19:42:31,2024,8
5 Kr. Etmez uygulamalarınız canı cehenneme!,1,2024-08-05 13:10:21,2024,8
İstedim işlemi yapamıyom,1,2024-08-05 06:56:17,2024,8
Tek. Tıkla. Satın. Al. Tuşu. Oluroy,5,2024-08-04 23:01:05,2024,8
Şifre bloke oldu yardımcı olmuyorlar,5,2024-08-04 18:04:46,2024,8
Güzel bi uygulama,5,2024-08-04 15:43:03,2024,8
Hiçbir işe yaramaz,1,2024-08-03 22:00:41,2024,8
Paycell uygulamisini telefon değiştirdikten sonra rootlu oldugu için hata verdi diyor evet veya hayır desem bile uygulamadan atıyor lütfen yardim edin hesabımda ne kadar olduğuna bakamıyorum kartımda parada vardı harcayamadım düzelmez ise kartımı değiştir mek zorunda kalacağım,1,2024-08-03 21:37:48,2024,8
"Bazı hatalar düzeltilmiş, güzel",5,2024-08-03 20:23:03,2024,8
Mühendislerinizi gözden geçirin uygulama içi tasarımı kim yaptıysa kovun uygulama kullancısı artar aynı zamanda üst düzey geri aklı olan müşteri yapay zekanızı değiştirin yardımcı değil köstek oluyorlar,1,2024-08-03 18:57:43,2024,8
Şifremi unuttum ve ne yaparsam yapayım bir türlü yenileyemiyorum uygulamadan şifremi unuttuma bastıktan sonra sms istedi sms doğru girdim ve saçma bir şekilde tekrardan şifre istedi unuttum diye zaten şifre yenilemeye bastım dalga geçer gibi bir kez daha şifre istedi hatalı girişlerden sonra müşteri hizmetlerini aradım ordan da uygulamaya gitmemi ve uygulama üzerinden şifreyi değiştirmemi istedi dalga geçiyorlar resmen eskiden sms bağlantı yollarlardı bağlantı üzerinden değişitirdik,1,2024-08-03 14:42:26,2024,8
Şifre yenile 1 GB,5,2024-08-03 11:22:19,2024,8
Şifrem güvenliğim için Dondurulmuş uygulamaya giriş yapamıyorum musteri hizmetlerini arıyorum şifre yenilemek için bağlanmıyor lütfen yardımcı olun,1,2024-08-02 22:41:32,2024,8
NFC teknolojisi olmadığını için 2 yıldız veriyorum,2,2024-08-02 22:37:29,2024,8
Kesinlikle kullanılmaması gereken bir uygulama dolandırıcıların ekmek teknesi,1,2024-08-02 19:03:42,2024,8
Canım öyle istedi acıklamam yok....,1,2024-08-02 16:05:00,2024,8
Süper bir uygulama herkese tavsiye ederim arkadaşlar,5,2024-08-02 12:23:21,2024,8
Gayet iyi bazen sorun olsada,5,2024-08-02 10:12:26,2024,8
2-3 kere aldık tan sonra birdaha alamadım internet,1,2024-08-02 01:12:32,2024,8
Payceel sahte bir uygulama çünkü her ay benim hesap fatura mdan 250tl kesip kendi hesabına atıyor,1,2024-08-01 23:55:41,2024,8
"Bir daha bana paycelleden bilmem bu kadar puan kazandınız derseniz şikayet edeceğim sizi, yeter artık dünyanın en saçma uygulamasını yapmışsınız bari mesajlarla taciz etmeyin! Şifreyi untuttum yenile yapıyorum kod geliyor doğruluyorum sonra diyor ki önceki her hangi bir sifrenizi doğruyarak giriş yapın. Lan eski şifremi bilsem neden şifremi unuttum diyim hatırlamıyorum işte (bide sakın bu yorumun altına bilmem ""paycell şu e posta adresine şikayetinizi yazın"" yazmayın cevap vermiyorsunuz çünkü...",1,2024-08-01 23:50:01,2024,8
Her şeyden komisyon almazsanız sevineceğim kendi kurum ödemenizi dahi komisyon alıyorsunuz,2,2024-08-01 23:11:17,2024,8
Para yükleyince yüklenmiyor 24 saat içinde iptal ediliyor bence bu sistem hatası düzelmeli,1,2024-08-01 21:44:33,2024,8
"Paycell limitim 100 TL iken nasıl limit aşılır, Turkcell gibi bir markaya yakışmıyor...",1,2024-08-01 17:33:03,2024,8
Uygulamayı kullanırken birden kullanıma kapatıp şifre istediniz sifre icinde musteri hizmetlerini aramak zorundaymışım neden birşeylere mecburuz ki..ne arama yaparım nede uygulamayı kullanırım..devamlı kampanya bildirimleri gönderiyorsunuz..bildirim almak istemiyosam birde mesaj göndermeliymişim..siz bana bildirim gondermek için onayı mı aldınız mı ki..,1,2024-08-01 15:27:44,2024,8
Çok iyi bir uygulama,5,2024-08-01 14:28:03,2024,8
Yurt dışından gelen param hesabıma yatmadı mağdurum,1,2024-08-01 13:25:06,2024,8
Hiçbir işe yaramıyor. 10 kere kimlik doğrulaması yaptım hala kabul etmiyor. İçerde kalan paramı gasp ettiler şikayetçiyim,1,2024-08-01 10:26:53,2024,8
Puan kazanyorum kazandığım puan eklenmiyor hep kazık,5,2024-08-01 00:04:02,2024,8
Bu nasıl bir uygulamadır ablamadım. Altın aldım geri satamıyorum hesap doğrulama yapamayıorum. Berbat ötesi berbatttt,1,2024-07-31 09:35:50,2024,7
"Harika bir uygulama, kullanımı kolay, Türkcell emeğine sağlık.",5,2024-07-31 07:34:05,2024,7
Paycell sifrem bloke oldu musteri hizmetlerini ariyorum karsimda hic bir sahis yok ve bana sifreyle yenile diyo sifreyi bilmiyorum nasil alicam bu sifreyi yada nasil yenileyebile egim,1,2024-07-30 19:24:43,2024,7
Çok güzel olmuş elinize Emeğinize Yüreğinize sağlık şimdiden teşekkür ederim hoşçakalin Allasmarldik,5,2024-07-30 01:54:11,2024,7
Para transferi ibana transfer neden kaldırıldı,5,2024-07-30 01:43:06,2024,7
Güvenli değil.,1,2024-07-29 22:11:09,2024,7
Çok güzel,5,2024-07-29 15:19:10,2024,7
Igrenc bi uygulama parani kesiyorlar islemler cok pahali online tefecilik,1,2024-07-29 14:40:51,2024,7
Kart Ekleme Limitiniz Doldu Diyor Eklenmiş 1 Adet Kartım Bile Yok Böyle Uygulamanın Amini skm,1,2024-07-29 14:33:51,2024,7
Turkcell in hizmetlerinden biri olduğu için ve avantajlarından yararlanmak için girdiğim bu uygulama daha 1 hafta olmuşken içine daha 3 gün önce para yüklemiş ve dijital hesapları tanımlamışken benden 3.90 inaktif kart bedeli kesti mecburmuyum harcamaya bunu siz mi belirliyorsunuz konuştuğum müşteri temsilcisi de kullanmak için ödeyeceksiniz der gibi konuşuyor hemen papara ya geri döndüm lazım değil hizmetiniz boşuna cebimden tırtıklayamassınız. Lazım değil avantajlarınız. Daha da kullanmam.,1,2024-07-29 13:44:58,2024,7
Hiç güzel değil,1,2024-07-29 09:52:36,2024,7
paycell uygulamasını daha önce kullandım ve silmiştim şimdi tekrar kullanalım diyorum telefon numaranıza gelen şifreyi gir diyor ama gel gelelim ki şifre gelmiyor yani bu bir değil iki değil sonra bir sonraki şifre için de örn 35 saat diyor özellikle denedim silmedim o zamanı bekledim tekrar girmeye çalıştım gelen şifreyi gir diyor yine gelmiyor şifre ben anlamış değilim nasıl bir uygulama,5,2024-07-29 09:17:42,2024,7
Salla topla 500 puan veriyordu 300e dusurmussunuz birde yenilendi dıye reklam yapıyonuz vallahi sız bırsey yapmayın daha ıyı,5,2024-07-28 23:48:08,2024,7
1 Yıldız bile çok 2 yıldan fazla kullaniyon uygulamayı salla topladan 100 puandan fazla çıktığını görmedim düzeltilmesi gerek acilen,1,2024-07-28 20:47:52,2024,7
Turkcell kadar insanları sömüren başka bir operatör tanımıyorum internet ışık hiziyla bitiriyor telefon kapalı olsa bile tarifeler de ateş pahası eskisi gibi şebeke de çekmiyor,1,2024-07-28 19:09:53,2024,7
Yae bir yıldır şifre mı unutum uygulamaya giremiyorum müşteri hizmetleri nı ariyurum surun çüzülmüyü lütfen uygulamaya nasıl giricem bilen varmı,2,2024-07-28 17:11:48,2024,7
QR ile ödeme yapamıyorum,1,2024-07-28 14:35:24,2024,7
"Bana gelen ,geçmiş puan transferlerini nasıl silebilirim . Örneğin arkadaşımın bana attığı puan transferini nasıl silebilirim . Bana puan atan kişilerin görünmesini istemiyorum ve bunun için bir silme işlemi dahi yok nasıl bir uygulama anlamadım. Nasıl siliniyor bir bilginiz varsa yazabilir misiniz rica etsem 🙏",1,2024-07-28 13:20:18,2024,7
Uyglama berbat haftar bit puan gidiyo,1,2024-07-28 12:21:20,2024,7
youtube uyelik hizmeti 58 tl ödüyorum paycellde 28 tl neyin bedelini aliyor?birdaha paycelle ödeme yapmam alirim bir googleplay kart onunla öderim,1,2024-07-28 00:23:25,2024,7
Harika,5,2024-07-27 23:34:38,2024,7
