Yorum,Puan,Tarih,Yıl,Ay
Günlerdir uygulamayi indirmeye calişıyorum inmiyor neden acaba yanlislikla sildim uygulamayi simdi inmiyor nedennnn,1,2024-03-02 03:47:28,2024,3
hesabım donduruldu şifre yenileniyorum müşteri hizmetlerini aradım hiç yardımcı olmadı zaten ben gmailden yenileyebilsem aramam bu nasıl ilgilenmek müşteriler ile,5,2024-03-02 01:44:02,2024,3
Önermiyorum hesap bı turlu açamadım çok saçma,1,2024-03-01 22:39:54,2024,3
Çok problem li sorun yumağı bir uygulama,2,2024-03-01 20:04:02,2024,3
Bu paycell Cüzdanda hiç kullanmadığım bir kredi için sakın bana borç falan çıkartmayın mahkemelerde tüm hukuki haklarımı kullanırım ona göre. Birde limit diye koydukları para tam bir komedi.Resmen insanlarla alay ediyorlar..,1,2024-03-01 19:22:17,2024,3
Root olduğu için uyhulamayi kulanamiyor kalksin,1,2024-03-01 12:09:55,2024,3
"Paycell hediye puanlarım sürekli eksiliyor, harcamama rağmen. Ne yapmam lazım?",3,2024-03-01 00:57:09,2024,3
Arkadaş ım 100 puan veriyonuz onada zaten bişe gelmiyor ve onuda geri alıyonuz ne biriktirip bişe alma şansımız bile yok düzeltirseniz sevinirim,1,2024-02-29 19:50:29,2024,2
Hiç memnun değilim giriş yapıyorum olmuyor 10 defa müşteri hizmetlerini aradım şifre almak için kimse yardımcı olmuyor bu ne ya müşteri memnuniyeti 0000000000 😏😏😏,1,2024-02-29 19:16:50,2024,2
Cokmukemmel,5,2024-02-29 10:57:15,2024,2
Berbat ötesi çok reklam veriyor bıktım yaa,1,2024-02-29 10:46:52,2024,2
1 Yıldız bile haketmiyor yasal dolandırıcılar,1,2024-02-29 00:34:36,2024,2
Sizi şidetle kınıyorum bukadar reklamlar ney lan sizin ben...,1,2024-02-28 20:40:45,2024,2
İdare eden sadece oyuna yükleme yapmak için kolaniyorum,4,2024-02-28 20:12:00,2024,2
Çok,5,2024-02-28 18:30:45,2024,2
Kotu bir uygulama ne olduğu belli değil habire faturama yük getiriyor kaldırmak istiyorum ancak jir türlü olmuyor Şifre gönderdik deniyor hotmsil hesabımda yok berbat,1,2024-02-28 09:29:09,2024,2
cok iyi bir uygulama tavsiue ederim,5,2024-02-28 01:09:00,2024,2
Çok kötü berbat,1,2024-02-28 00:20:15,2024,2
Hiç bilmediğim bir uygulamayı beni üye yapmışlar birde uyu olmuşsunuz diyorlar benim haberim bile yok kafalarına göre işlem yapıyorlar,1,2024-02-27 19:40:24,2024,2
neden yüklemem gerekiyor gereksiz Kendikendine açılark beni rahatsız ediyor,1,2024-02-27 19:13:35,2024,2
Uygulamaya bu yorumu yazarken bile reklamı çıktı reklam yüzünden oynadığım oyunları bırakıumyorum,1,2024-02-27 17:21:36,2024,2
Para transferlerinde hangi banka yada uygulama bu kadar işlem ücreti kesiyor,1,2024-02-27 16:44:11,2024,2
Türkcel in en berbat işi şu paycel giriş yapamıyom güncelledim şifreyi yine aynı yıllardır giriş yapamıyorum,1,2024-02-27 15:27:47,2024,2
Telefona mesaj atıyorsunuz şifre yenile bu kadar puan sizi kazan sizi insan yerine koyup inanıyoruz sonra yok burayı arayın yok hesabınız dondurulmuş size güzel küfür beddua ederdim ama siz şikayet edersiniz başka bir işe yaramaz sınız,1,2024-02-27 14:16:05,2024,2
Süper,5,2024-02-26 19:36:30,2024,2
Uygulama aynı bookkk Gibi,1,2024-02-26 19:06:47,2024,2
Merhaba uzun zamandır paycell kullanıcısıyım fakat yıl başından sonra nedense fatura ödemelerinde işlem ücreti alınmaya başlanıldı turcell fatura ödemesinde bile alınıyor zirrat bankasından para aktarsam yine kesinti oluyor zaten anlaşmalı banka müşteri temsilcileriniz hiç yardımcı olmuyor çünkü onlarda bilmiyor,1,2024-02-26 16:45:57,2024,2
he,5,2024-02-26 16:21:49,2024,2
Otomatik ödeme de 9 TL'lik aboneliğe 18 TL hizmet bedeli kesen saçma sistem. kullanmayın,1,2024-02-26 15:59:10,2024,2
Bu nasıl bir uygulama 2 3 aydır çözemiyorsunuz insanlarla dalga geçer gibi ayıp size faturaya yansıtmayı biliyosunuz...,1,2024-02-26 14:05:40,2024,2
Hızlı ve güvenilir,5,2024-02-26 12:41:36,2024,2
Hiç bir şekilde kredi kartı bilgilerimi giremiyorum.Email adresimi yazdıktan sonra devam ettiriyor.Size sinir oldum.Tukcell'e gectigime de pişman oldum,1,2024-02-26 10:27:07,2024,2
Çok güzel,5,2024-02-26 00:55:37,2024,2
Beni yükle beni yükle diye iki saniyde bir reklam veriyor telefon kullanamaz oldum delureceğim,1,2024-02-25 16:26:48,2024,2
Yok,5,2024-02-25 14:43:58,2024,2
Hayatımda bu kadar sikindirik bir uygulama görmedim ABV,1,2024-02-25 13:40:32,2024,2
Hiç tavsiye etmiyorum bunun yerine papara veya tosla vb. Kullanırsanız daha iyi olur,1,2024-02-25 13:04:25,2024,2
ما هو عجيب,5,2024-02-25 12:31:48,2024,2
Limiti kullandirmiyo herdefasinda sıkıntı cikartiyo,1,2024-02-25 09:00:11,2024,2
Masrafsız bankacılık uygulamalarını kullanın. Son derece gereksiz bir uygulama,1,2024-02-25 01:32:06,2024,2
Çok kötü tavsiye etmiyorum!!,1,2024-02-24 22:14:18,2024,2
Teknik ekip hiçbir şekilde yardımcı olmuyor. Sürekli hatayı başkalarına yüklüyor. Uygulama hatalarla dolu,1,2024-02-24 20:59:52,2024,2
Her ay 2800 TL ÖDÜYORUM. KUAR KOD COK MASUR OLDUM 5 KEZ ALIS VERİSTE ÖDEME YAPILDI GÖRÜNUYOR HESABA. YATMADI SÜREKLİ MUSTERİ HİZMERİNİ ARAMAK. ZORUNDA KALDIM ÇÖZDÜLER COK GEC OLDU ALDIĞIM EŞYALARI GERİ BIRAKMA ZORUNDA KALDIM DEĞERLİ PAYCELL YAZILIMCI ARKADAŞLAR DUZELTİN BU YAZILIM HATASINI SAYANİZDEN TURKCELL AYRİLİYOM BUNUN YÜZDENDEN,1,2024-02-24 20:57:50,2024,2
Şifre değişikliği yapayım dedim yalandan oraya arayın burayı arayın diye insanlarj oyalıyosunuz hiç gelişemediniz yıllardır.,1,2024-02-24 09:06:53,2024,2
Merhaba ben üyelik iptali istiyorum lütfen yardımcı olun. Hiç bir işe yaradığını görmedim ve her ay kesinti yapıyor bu ne ? Lütfen üyeliğimi iptal edin.,1,2024-02-24 06:52:21,2024,2
Ful reklam içeriyor sakın yüklemeyin,1,2024-02-23 23:51:47,2024,2
paycell hesabındaki paycell kartımdan qr kod/kare kod kullanarak bankamatikten nasıl para çekebilirim.,4,2024-02-23 22:51:45,2024,2
Bi şifremi unuttum tekrar alamadım. Turkcell şubelerine gitmem gerekiyormuş hayatımda böyle saçma bir akış görmedim,1,2024-02-23 22:08:09,2024,2
Böyle uygulama yok uygulama şifremi unuttum epostamıda kaybetmiştim uygulamada eposta değiştirmek için bu numarayı arayın arıyorum diyor şifrenizi girin ben zaten şifremi unutmuşum nasıl gireyim rezalet,1,2024-02-23 21:19:49,2024,2
Devamlı önüme geliyor bu reklam yeter artık,1,2024-02-23 20:55:14,2024,2
reklamlardan bıktımmmmm,1,2024-02-23 19:32:06,2024,2
Paycell hesabı kurarken e postayı yanlış girmişim bu yüzden şifre yenileme başka bir e postaya gidiyor paycelli arıyorum şifre istiyor zaten şifreyi yapsam niye sizi arıyım yardımcı olmuyorlar bir çözüm bulunması gerek güvenlik açısından bu güvenli değil şifre e postaya geliceğine telefona gelmesi gerek bence yardımcı olun lütfen.,4,2024-02-23 18:08:34,2024,2
Yardım açılmıyor,5,2024-02-23 17:50:11,2024,2
Neden hediye dünyasında GB stoğu yok ay bitecek puanlarimiz martda gidiyor ve bu yüzden yapıldığını düşünüyorum,1,2024-02-23 16:34:00,2024,2
Kart yapmayı bilmiyosanız neden yapıyorsunuz limitleri çok az illahi kimlik okutması istiyor çok saçma papara sizden 100 katbdaha iyi papara kullanacam yatırdım paralarıda haram zıkkıl ediyorum ihrenç bir uygulama. 🤮🤮🤮🤮🤮🤮🤮,1,2024-02-23 15:35:24,2024,2
Çok fazla reklam,1,2024-02-23 14:40:17,2024,2
5-6 defa kasada kaldım. Cebimden para harcadım. Tam bir fiyasko. Ödeme yapılacak yerler ya kart ister ya qr okumaz. Rezalet. Üzerine karttan aktar yapıp bir de faiz ödedim. Global işe alırken asgari ücret ama yan hakları var. Dediler gördük. Akşam 8den sonra destek yok ben globalde ya 20de ya da 21 de işten çıkıyorum. Çok bilinmeyen zincir markete dünya yol kat edip gidiyorsun. Cebinden para ödüyorsun. Paye paycell nefret ettiğiniz personele alabilirsiniz. Qr ile ödeme kesinlikle olmuyorkart,1,2024-02-23 13:31:45,2024,2
Çok memnun oldum iyi ki varsiniz,5,2024-02-23 12:33:06,2024,2
Normalde çok güzel bir uygulama ama bir kere simkart dehisikli yaptım müşteri hizmetleri aramam için uyarı geldi ekrana. Arıyorum sim kartiniz bloke olduğu için şifre dehisikli yapın sinyali çıkıyor. Yeni şifre alayım diyorum sim kart blokeli oldigundan şifre degisikligi yaoamazsiniz anonsunu alıyorum. Ya i böyle bir kısır döngü içinde kullanmak isteyp de kullanamıyorum malesef...,5,2024-02-23 11:53:24,2024,2
Bu yıldızı dahi hak etmiyor bu uygulama ilk başlarda iyidi fakat sonradan çok bozdu ne hesabıma giriş yapabiliyom yaptğımdada para aktarma kısmından hesabıma para aktaramiyorum ben 3 senelik türkcell müşterisiyim ama sim kartımı yeni aldım uyarısı alıp duruyorum /verdiğiniz yanıta karşı cevaben ÇÖZEMİYORSUNUZ kardeşim türkcellin ne kadar num. Epostası varsa hepsini denedim sözde ülkenin en iyi çeken mobil ağ firmasısınız ama bu kadar basit bir olayı dahi ÇÖZEMİYORSUNUZ,1,2024-02-23 11:51:38,2024,2
❤❤❤,5,2024-02-23 11:34:03,2024,2
Dünyamızı kolaylaştıran bir yöntem diyor paycell bu kelime tamamen eski paycell daha iyiydi dedim ama pişman oldum,5,2024-02-23 04:19:20,2024,2
Çok iyi olur benim için çok güzel yapan lar elleri ne sağlık,4,2024-02-22 15:41:19,2024,2
tek kelimeyle:BERBAT,5,2024-02-22 13:20:05,2024,2
Çok saçma bişey niye ikide bir reklam veriyorsunuz,1,2024-02-22 12:02:52,2024,2
Neden böyle yapıyolar kartlarımı giremiyorum çok fazla kart aştınız diyo hergün kart giriminin yenilenmesi gerek,1,2024-02-22 07:34:18,2024,2
Müşteri hizmetlerini arıyorum açıpta ilgilenen yok şifre yenilemek meil adres degişikligi için arıyorum ilgi alaka yok,1,2024-02-22 04:14:47,2024,2
Çok masraf,1,2024-02-22 01:43:35,2024,2
Sürekli reklam,1,2024-02-21 23:42:01,2024,2
Son güncellemeden sonra hala aynı şekilde giriş den sonra mesela İstanbul kart yükle dediğimizde hata vermeye devam ediyor kaldikii kaç gündür bu sorun çözülemedi peki ne zaman çözülecek acaba,2,2024-02-21 23:27:06,2024,2
Giriş yapmayı deniyorum başka bir e postaya şifre gidiyo bunun düzeltilmesini isterim,2,2024-02-21 17:52:24,2024,2
Boş,1,2024-02-21 13:59:39,2024,2
Allah belanızı versin çabuk paramı geri verin sakın bu dolandırıcı uygulamayi indirmeyinnnnnnnnnn,1,2024-02-21 13:59:31,2024,2
Geçmişte payceli kullanıyordum lakin yeni bir telefona geçtim ve şifreyide unuttum Yeni telefonda şifremi unuttum seçeneğini deniyorum lakin kayıtlı e postayada giriş yapamıyorum ve koduda bu yüzden alamıyorum yardımcı olursanız sevinirim.,1,2024-02-21 11:55:12,2024,2
İstediğim çipi alamıyorum,1,2024-02-21 08:08:09,2024,2
Kotu,5,2024-02-20 21:19:48,2024,2
çok iyi,5,2024-02-20 19:41:50,2024,2
Şifre unuttugumda şifre yenile bölümünde yeni şifre yerine unuttugum şifremi istiyor hem başlık şifre yenileme hemde eski şifremi istiyor zaten eski şifremi bilmedigim için şifre yenile veya şifre al butonuna basıyorum bunu düzeltin...,1,2024-02-20 17:46:05,2024,2
Çok güzel,5,2024-02-19 20:39:43,2024,2
yapmak istedigim hicbirseyi yapamiyorum uyelik iptali istiyorum benim hic istemedigim birseye uye olmusum nasil oluyorsa anlamadim,1,2024-02-19 18:33:38,2024,2
Arkadaşlar yükleme limit 750 TL' boşa yüklemeyin,1,2024-02-19 16:39:00,2024,2
👎👎👎👎👎👎🤮🤮🤢🤢🤢,1,2024-02-19 15:08:14,2024,2
Fatura ödenmiyor neden acaba,4,2024-02-19 11:30:17,2024,2
Berbat bir program,1,2024-02-19 09:51:18,2024,2
Çok fena,1,2024-02-19 07:27:45,2024,2
Çok kötü ve dolandırıcı bir uygulama,1,2024-02-19 00:33:52,2024,2
Berbat,1,2024-02-19 00:22:09,2024,2
Ben e postamı silmişim bir türlü giriş yapamıyom inşallah yaparsınız,4,2024-02-18 22:51:32,2024,2
Her taksit odemede 47 tl islem ucreti almaya utanilmiyormu acaba..bu kadar fahis fiyatlarla musteri kitlesini genisletmeyimi düşünüyorsunuz?,5,2024-02-18 20:27:02,2024,2
çalişmiyor,1,2024-02-18 15:57:56,2024,2
Bu Uygulamayı Kullanan İnsanların Gerçekten Akıl Sağlığından Şüphe Ederim NET İnsanları Resmen Tefecilerden Farksız Bir Şekilde Dolandırıyor Bu Uygulama Uzak Durun.,1,2024-02-18 14:28:37,2024,2
En büyük dolandırıcılık TC NO üzerinden fatura yatırmaya kalktım 65 TL işlem ücreti istedi,1,2024-02-18 13:55:53,2024,2
puan toplamak sıkıntı düzenmeli,1,2024-02-18 12:45:15,2024,2
Bis ubara yukuyom ama harciyamiyom,1,2024-02-18 11:17:06,2024,2
Bu ne ya durmadan reklam geliyor durduk yere videoya girmeden bile sürekli reklam geliyor virüs mu girdi ne oldu,1,2024-02-17 21:22:29,2024,2
Ya neden faturama yansittiniz sizden şikayetçi olacağım ben onay falan vermedim,1,2024-02-17 20:43:09,2024,2
Rezalet bir uygulama. Sıfır müşteri desteği.. Yıllar önce açtığım hesabımın şifresini unuttum. Sim blokesi de gelmiş. Kaldırmaya çalışıyorum yok olmuyor. Şifre sıfırlama linkinden telefona sms kodu gelmiyor. Kaç defa uğraştım yok. Kullandırmamak için elinizden geleni yapıyorsunuz sanki. Az insanların şikayetlerini dikkate alın. Turkcell den mamnunum ama paycellden asla..,1,2024-02-17 18:24:15,2024,2
Güzel,5,2024-02-17 14:59:17,2024,2
Hata veriyor atıyor uygulamadan dışarı geribildirim de gonderdim,2,2024-02-17 13:47:47,2024,2
Trendyol dan sipariş vercektim bu kartla işlemde hata oldu fakat para çekildi ortada bir sipariş yok ama param gitti 3 gündür daha para hesabıma aktatılmadı.. Boğazınızda kalsın inşallah,1,2024-02-17 10:25:46,2024,2
"Paycell iyi bir yontem,ama cok faiz aliyor..",5,2024-02-16 22:26:15,2024,2
Dünyadaki en kötü uygulama nfc özeliginden kimlik kartını dogruyorum sorun cıktı sonra deneyin diyor çakmak bir uygulama paycell benim yorumumu gor senin gibi uygulamanın ta cok kötü üstüne kimlik bile doğru lamıyor öne cıksın diye 5 verdim 0.5 i bile haketmiyor,5,2024-02-16 16:11:20,2024,2
Beş para etmez,1,2024-02-16 11:26:11,2024,2
Ömrü hayatimda böyle bi mal uygulama görmedim.Şifremi unuuttum uygulamadan e maileme sifirlama linki geliyo.Gelen linkde paycel şifresini istiyo.bilsem zaten sifirlamaya calişmam.bu ne rezil bu uygulama,1,2024-02-16 00:25:18,2024,2
Arkadaş davetiyle haftalık 2gb değerinde 2500 puan kazandım ama ödüller kısmında haftalık 2gb 7500 puan. Bu nası saçmalık!!!,1,2024-02-15 19:44:58,2024,2
Uygulama neden çalışmıyor,5,2024-02-15 18:59:23,2024,2
"Ne şifreyi kabul ediyor ne yeni şifre belirliyor ne eposta gönderiyor, 1 saat uğraştım sonunda uygulamayı sildim",1,2024-02-15 09:56:34,2024,2
Şifremı unuttum epostamı da aynı şekilde nasıl şifremi degiştirebilirim,2,2024-02-15 01:00:53,2024,2
Müşteri hizmetlerine baglatmiyor eski e posta üzerine olduğu için hesabımı silip tekrar açmam gerekiyordu ve kimse yardımcı olmuyor buna bı el atın..........,1,2024-02-15 00:06:36,2024,2
Paramla paket almak istememe rağmen olmuyor 30 kez denedim olmadı rezalet,1,2024-02-14 23:14:23,2024,2
Aks,5,2024-02-14 22:30:17,2024,2
Ben haytımda internetten alışveriş yaparken bu kadar rezil bir ekran görmedim rezilsiniz,1,2024-02-14 19:17:57,2024,2
Paycel her kese terci ederim,5,2024-02-14 17:39:53,2024,2
Bu saçma uygulama benim onayım alınmadan harcama limiti bilgi verilmeden belirlendi ciddi güvenlik açığı var 1580 TL harcama yapıldı itiraz ettim bir sonuç alamadım insanları dolandırıyorlar.,1,2024-02-14 17:24:54,2024,2
Sizi nasıl engelleye bilirim,1,2024-02-14 17:08:00,2024,2
Arkadaş davet etmeme rağmen uygulama paycell puan vermiyor neden ???,5,2024-02-14 16:10:48,2024,2
Tam bir palavra uygulaması...,1,2024-02-14 13:46:48,2024,2
Uygulama Çok Güzel Fakat Arayüzü Çok Zor Papara Gibi Olmalı 2 Puan Kırdım,3,2024-02-13 21:43:34,2024,2
Peycel hesabımı silmek istiyorum bunu nasıl yapacağım bilmiyorum bana yardımcı olursanız sevinirim,1,2024-02-13 18:57:51,2024,2
Harika,5,2024-02-13 15:49:16,2024,2
Berbat,1,2024-02-13 14:49:53,2024,2
Oraya faturaya ek kredi koymuşsunuz ama kullanamıyoruz. Wifiyi kapat dyo kapatıyorum ama algılamıyor tekrar soruyor.,1,2024-02-13 09:01:57,2024,2
Uygulamanın içerisinde bulunan colendi borsasında hisse alım satım işlemi yapıyorum ancak işlem ekranına sermaye piyasası faaliyetleri çerçevesi diye bi belge gelıyor ekrana belgeye onay verdıgımde sureklı hata alıyorum ne uygulamanın ana ekranına dönebiliyorum nede işlem yapabılıyorum müşteri temsılcısı ile telefon ve mail üzerinden görüşmem de ise sadece uygulamayı silin tekrar yükleyin yanıtı alıyorum colendi firması ile irtibata benim gecmemi istiyorlar hiç bir şekilde hata düzeltilmedi,1,2024-02-12 20:01:06,2024,2
Çok verimli,5,2024-02-12 17:41:51,2024,2
Uygulamayı açarken cihazınız root lu olduğu için engellenmiştir devam etmek istiyor musunuz diyor evet dememe rağmen uygulamayı yine de açmıyor. Düzeltebilir misiniz ?,5,2024-02-12 17:28:51,2024,2
Veri ile devametmek wifi ile işlem yapamamak dünyanın en saçma önlemi onun haricinde gayet iyi,5,2024-02-12 14:02:26,2024,2
Google ADS karşı hesabınıza koruyabiliyor malum Bilginiz dışında hesabınızdan Google ADS para çekebiliyor,5,2024-02-11 21:00:49,2024,2
Troy kart neden sizde yok???,1,2024-02-11 20:12:08,2024,2
Amk kodumun uygulaaması bi işe yaramaz puan vermemin sebebi bunları yazmaktı puan topluyosun aniden yok oluyo indirmemenizi tavsiye ederim,1,2024-02-11 17:39:25,2024,2
Kendi faturasını bile öderken tek işletim ücreti reti alan uygulam sildim kullanmicam,5,2024-02-10 22:25:21,2024,2
Pek bir işe yaramıyor gereksiz,1,2024-02-10 15:48:06,2024,2
Müşteri temsilcisi işlem yapmayı bilmiyor,1,2024-02-10 15:40:09,2024,2
4 gündür mail atıyorum bir tanesine dönüş yapmadınız ne kadar ciddiyetten kurumsunuz,1,2024-02-10 14:32:05,2024,2
"Paycell den Memnunum. Limitim Çok Düşük. Düzenli Ödememe Rağmen, bir anlayış Bekliyorum Lütfen. Limitim yükseltilmesi İyi Olur. Ben Hiç bir Kart Kullanmıyorum Paycell in dışında . Anlayış ve Tölerans bekliyor ve İnanıyorum. 1998 beri Turkcell 'iyim.Tşk.Ederim.🙏",5,2024-02-10 13:38:58,2024,2
Uygulamanız nezaman düzgün şekilde çalışcak ki 🤣 sürekli meyil yorulduk hani oyüzden soruyorum yatırım hesabından talimat verdim daha alçak 🤣🤣🤣🤣paycelden buz gibi soğuduk hayırlı olsun dalga geçer gibi uygulama yapmışsiniz Fas eft ücreti bnkadan daha yüksek .kattan çektimiz para kullanılmıyor . Faturana yansıt kullanilmiyor peki neden var sizin uygulamanız ki yatırım hesabında kullanilmiyorsa affederseniz uygulamayı . Süs diye mi yaptiniz .meill atmiycam atmadan düzeltecek siniz .üye kaybet,5,2024-02-10 02:17:51,2024,2
Yatırım hesabında emita alınmıyor hazır limit kullanilmiyor diyor bıktım çekip atmaktan uygulamayı kaldırıp mobil ödemeye de kapattım sizin olsun uygulamaniz,5,2024-02-10 01:29:38,2024,2
Çok güzel bir uygulama,5,2024-02-09 22:26:23,2024,2
Fetih doğa,5,2024-02-09 20:19:12,2024,2
Gördüğüm en kötü kart herşeyi çöp gidin papara alın daha iyi,1,2024-02-09 19:35:09,2024,2
Çok kötü Bi uygulama,1,2024-02-09 19:18:00,2024,2
İyi kazı kazan ile 5000 puan kazanabilirsiniz haftada bir kere,5,2024-02-09 18:26:10,2024,2
Hediye para kullanamıyorum lütfen yardımcı olun,1,2024-02-09 14:16:52,2024,2
Paycell programında kazı kazan gözükmüyor internete puana ihatiyac var yok lütfen bu surunu kısa sürede çözün,5,2024-02-09 12:14:51,2024,2
Banka hesabımdan paycell e para aktardım 1 saat i gecmesine rağmen para hesaba gecmedi.ve ulaşabileceğim kimse yok..,2,2024-02-09 03:56:41,2024,2
Son güncelleme sonrası uygulama sürekli kapanıyor. Kimlik doğrulama yaparken maalesef son aşamada sorun çıkarıp kimlik doğrulama işlemi başarısız oldu uyarısı veriyor.,2,2024-02-08 23:41:30,2024,2
Çok güzel Bi uygulama ben ilk denemede oldu öğrenciler almak isterse bunu alabilir bence,5,2024-02-08 19:54:34,2024,2
Berbat bir uygulama,1,2024-02-08 17:54:40,2024,2
Paycell puan biriktiriyorum ama hediye dünyama gelmiyor hep aynı puan oluyor lütfen bunu düzeltin bu yüzden hiç beğenmedim,1,2024-02-08 17:08:02,2024,2
0 yıldız olsa verirdim 0 puan 300 yükledim 154 aldı haram zıkkım olsun,1,2024-02-08 16:55:06,2024,2
Çok güzel bir uygulama tavsiye ediyorum,5,2024-02-08 16:42:46,2024,2
Veli izin ekranında girdik ve hala işlem yapamıyorum 1 bile fazla 0 olsa 0 veririm,1,2024-02-08 14:45:08,2024,2
👍👍,5,2024-02-08 00:19:01,2024,2
Arkadaşlar ben bu uygulama üzerinden kredi kartımdan para çekip dolandırıldım .,2,2024-02-07 21:50:15,2024,2
2 aydır hiçbir sıkıntı olmamasına rağmen karta para yüklerken devamlı sistemsel sorun nedeniyle diye sorunla karşılıyorum bir türlü çözülmüyor. Bu soruna karşı bir çözüm bulunması şart oldu ki para yüklemesi yapamayacaksam niye kullanayım uygulamayı.,3,2024-02-07 21:20:15,2024,2
Ödemelere tıklıyorum hata veriyor hiçbir şekilde girmiyor Samsung a34,1,2024-02-07 20:32:34,2024,2
Kötö,5,2024-02-07 19:10:18,2024,2
IBAN numarasına para gönderirken kimlik doğrulaması istiyor?,4,2024-02-07 11:54:53,2024,2
merhaba ben nezriye Bozma paycll i iptal etmek istiyorum,1,2024-02-07 10:47:29,2024,2
ABİ YANİ İNSAN AYİP OLMASİN DİYE AYDA Bİ BEDAVA İNTERNET VERİR SÖYLESEN HER ŞEY PARAMI YANİ,5,2024-02-06 19:36:38,2024,2
"Hepsi pay bakiye yüklemesine 75 TL hediye kampanyasına katıldım, bakiyeyi yükledim fakat 75 TL hediye henüz gelmedi",3,2024-02-06 15:02:44,2024,2
Çok iy,1,2024-02-06 03:58:20,2024,2
Artık biktim sizden her gece saat 02.32 de gunduz 2.32de mj atiyorsunuz 2kere aradim musteri hizmetlerini hala mj atiyorsunuz biktim ya,1,2024-02-06 02:35:47,2024,2
kartımı aldım daha pakedini yeni açıp girmeye çalıştığımda geçersiz kart diyor saçma bir durum veli onayida abiminkini giriyorum onuda onaylamiyor saçmalık,3,2024-02-05 16:54:59,2024,2
"3d doğrulama hatası verir kullanamazsın, habersiz kart aidatı çeker göremezsin, güncel bakiyeni görmen için uygulamadan çıkış yapıp tekrar girmen gerekir. Zaten menülerde gezmek ayrı işkence, yarım saat p logosu seyret dur. Para gönder çarşıya çık gez dolaş, 1 saat sonra hesaba geçer. Çocuklar yazsa daha düzgün bir app olurdu. Kısaca sinir harbi isteyen, kanser olmak isteyen kullansın. Ben bakiyemi kurtarıp defedip gidicem bu çöp uygulamayı.. Hata bende zaten firma ne ki uygulaması ne olsun",1,2024-02-05 14:23:10,2024,2
Bana.olan ne kadar nakit bakiye çıkıyor kullanabileceğim,2,2024-02-04 19:07:03,2024,2
Çok kötü her işlemde para kesiyor,1,2024-02-04 18:25:35,2024,2
Uygulamadan altın 150 tl yatırım yaptım Ama ben bunu alımını yaptım satımını yapamıyorum yardım merkezinden sizlere ulaşmaya çalıştım olmadı rica etsem bana yardım edebilirmisiniz,1,2024-02-04 15:02:08,2024,2
Türkcel dikmeyeceği eşeği yemlemez.,1,2024-02-04 13:48:48,2024,2
Ben böyle ön ödemeli kartın a....,1,2024-02-03 21:18:23,2024,2
Arkadaşımı davet ettim ama davet kodu gir kısmı yok ve geçen puanım gelmedi arkadaşıma geldi ama,3,2024-02-03 20:06:05,2024,2
Uygulamanın sağladığı avantajlar çok fazla fakat kimlik doğrulamasız çok bir avantajı yok. Online kimlik doğrulama sistemi maalesef sorunlu. Son video çek aşamasına bir türlü geçilmiyor ve hata veriyor. Bir sonraki güncelleme de bu sorunun çözülmesi konusunda desteğinizi bekliyorum.,3,2024-02-03 14:37:45,2024,2
Böyle haram bir uygulama hayatımda görmedim 11.000 puanım vardı ve hepsini mahsustan sildiler. Puanlarımın acil Vermelerini istiyorum,1,2024-02-03 13:12:39,2024,2
Şifre hatasından dolayı hesabım askıya alındı. Gelen linkten şifreyi yenilemeye çalışıyorum hata veriyor. Muhattap yok yardımcı olur musunuz. Şifre yenileme mesajı geliyor tıklıyorum cep telefonu doğrulama ekranına yönlendiriyor ama doğrulama kodu gelmiyor.,1,2024-02-03 12:40:48,2024,2
Güncellemeden önce daha iyiydi.hediyelerin hepsi aktif gibi görünüyor.komisyonlar çok yüksek.,1,2024-02-03 10:15:09,2024,2
Akıllı yatırım tamamen kazançlı,5,2024-02-03 07:30:18,2024,2
Çok gereksiz bir uygulama paramla aldığım interneti bile yüklemiyor sikayet edebilcegim herhangi bir sayfa vb bişey yok Arman dışında!!!!!,1,2024-02-02 21:34:07,2024,2
Kazı kazanı artık kaldırmayın bir hafta var bir sonraki hafta yok ayrıca Salla Topladan hep 100 puan çıkıp duruyor düzeltin şunu 1 yıldır Salla topladan hep 100 puan çıkıyor. (Yararlıya basın da öne çıksın arkadaşlar),1,2024-02-02 21:29:56,2024,2
Mükkemel bir uygulamaydı berbat bi hale geldi hesabımı kendi kafanıza göre dondurmuşsunuz ve geri açmak için önce eposta sonra site sonra link sonra müşteri hizmetleri sonra mağazaya uğrayın vs diyosunuz hesabı yeniden aktif edene kadar ömrümün yarısı gidecek galiba,1,2024-02-02 20:01:33,2024,2
Ya gmailimi yanliş girdim duzeltemiorum da nasi yapcam gmaile mesaj gidiyo diyo gelmio cunku gmaili yanlis girdim,1,2024-02-02 19:24:38,2024,2
Uygulama çok kötü her hafta yapmıyorum 100 puan veriyor verdi puanı geri alıyor kazı kazan var onda aynı 100 puan Veriyor cok kötü,1,2024-02-02 18:34:37,2024,2
Gıyabında abonelik yapılmış iptalini rica ediyorum.,1,2024-02-02 12:47:41,2024,2
Kartı tanımla dediğimde kabul etmiyor hakk7m haram olsun,1,2024-02-02 12:11:40,2024,2
artık şu ibana transfer olayını güncelleyip düzeltin git gide uygulamayu yok ediyorsunuz resmen,1,2024-02-02 03:24:19,2024,2
Paycell kimlik doğrulamada hiç bir şekilde yüzümü tanımıyor lütfen bir çözüm gelsin mağduruz,1,2024-02-01 22:09:48,2024,2
